date,close,symbol
2003-04-25,13.35,AAPL
2003-04-28,13.86,AAPL
2003-04-29,14.06,AAPL
2003-04-30,14.22,AAPL
2003-05-01,14.36,AAPL
2003-05-02,14.45,AAPL
2003-05-05,16.09,AAPL
2003-05-06,17.5,AAPL
2003-05-07,17.65,AAPL
2003-05-08,18.0,AAPL
2003-05-09,18.3,AAPL
2003-05-12,18.56,AAPL
2003-05-13,18.67,AAPL
2003-05-14,18.55,AAPL
2003-05-15,18.73,AAPL
2003-05-16,18.8,AAPL
2003-05-19,18.1,AAPL
2003-05-20,17.79,AAPL
2003-05-21,17.85,AAPL
2003-05-22,18.24,AAPL
2003-05-23,18.32,AAPL
2003-05-27,18.88,AAPL
2003-05-28,18.28,AAPL
2003-05-29,18.1,AAPL
2003-05-30,17.95,AAPL
2003-06-02,17.45,AAPL
2003-06-03,17.31,AAPL
2003-06-04,17.6,AAPL
2003-06-05,17.64,AAPL
2003-06-06,17.15,AAPL
2003-06-09,16.79,AAPL
2003-06-10,17.18,AAPL
2003-06-11,17.45,AAPL
2003-06-12,17.77,AAPL
2003-06-13,17.42,AAPL
2003-06-16,18.27,AAPL
2003-06-17,18.19,AAPL
2003-06-18,19.12,AAPL
2003-06-19,19.14,AAPL
2003-06-20,19.2,AAPL
2003-06-23,19.06,AAPL
2003-06-24,18.78,AAPL
2003-06-25,19.09,AAPL
2003-06-26,19.29,AAPL
2003-06-27,18.73,AAPL
2003-06-30,19.06,AAPL
2003-07-01,19.09,AAPL
2003-07-02,19.27,AAPL
2003-07-03,19.13,AAPL
2003-07-07,19.87,AAPL
2003-07-08,20.4,AAPL
2003-07-09,19.89,AAPL
2003-07-10,19.58,AAPL
2003-07-11,19.85,AAPL
2003-07-14,19.9,AAPL
2003-07-15,19.61,AAPL
2003-07-16,19.87,AAPL
2003-07-17,20.9,AAPL
2003-07-18,20.859,AAPL
2003-07-21,20.61,AAPL
2003-07-22,20.8,AAPL
2003-07-23,20.79,AAPL
2003-07-24,20.51,AAPL
2003-07-25,21.54,AAPL
2003-07-28,20.99,AAPL
2003-07-29,20.72,AAPL
2003-07-30,20.28,AAPL
2003-07-31,21.08,AAPL
2003-08-01,20.73,AAPL
2003-08-04,21.21,AAPL
2003-08-05,20.38,AAPL
2003-08-06,19.63,AAPL
2003-08-07,19.93,AAPL
2003-08-08,19.64,AAPL
2003-08-11,19.66,AAPL
2003-08-12,19.7,AAPL
2003-08-13,20.18,AAPL
2003-08-14,19.97,AAPL
2003-08-15,19.71,AAPL
2003-08-18,20.34,AAPL
2003-08-19,20.32,AAPL
2003-08-20,21.01,AAPL
2003-08-21,21.68,AAPL
2003-08-22,20.88,AAPL
2003-08-25,20.86,AAPL
2003-08-26,21.05,AAPL
2003-08-27,21.48,AAPL
2003-08-28,22.19,AAPL
2003-08-29,22.61,AAPL
2003-09-02,22.85,AAPL
2003-09-03,22.95,AAPL
2003-09-04,22.83,AAPL
2003-09-05,22.5,AAPL
2003-09-08,22.74,AAPL
2003-09-09,22.37,AAPL
2003-09-10,22.18,AAPL
2003-09-11,22.56,AAPL
2003-09-12,23.1,AAPL
2003-09-15,22.21,AAPL
2003-09-16,22.36,AAPL
2003-09-17,22.12,AAPL
2003-09-18,22.88,AAPL
2003-09-19,22.58,AAPL
2003-09-22,22.08,AAPL
2003-09-23,22.43,AAPL
2003-09-24,21.32,AAPL
2003-09-25,20.43,AAPL
2003-09-26,20.69,AAPL
2003-09-29,21.3,AAPL
2003-09-30,20.72,AAPL
2003-10-01,20.79,AAPL
2003-10-02,20.57,AAPL
2003-10-03,21.69,AAPL
2003-10-06,22.29,AAPL
2003-10-07,23.22,AAPL
2003-10-08,23.06,AAPL
2003-10-09,23.45,AAPL
2003-10-10,23.68,AAPL
2003-10-13,24.35,AAPL
2003-10-14,24.55,AAPL
2003-10-15,24.82,AAPL
2003-10-16,23.25,AAPL
2003-10-17,22.75,AAPL
2003-10-20,23.22,AAPL
2003-10-21,23.18,AAPL
2003-10-22,22.76,AAPL
2003-10-23,22.99,AAPL
2003-10-24,22.6,AAPL
2003-10-27,22.6,AAPL
2003-10-28,23.72,AAPL
2003-10-29,23.69,AAPL
2003-10-30,23.09,AAPL
2003-10-31,22.89,AAPL
2003-11-03,23.15,AAPL
2003-11-04,22.91,AAPL
2003-11-05,23.03,AAPL
2003-11-06,23.12,AAPL
2003-11-07,22.5,AAPL
2003-11-10,21.9,AAPL
2003-11-11,21.54,AAPL
2003-11-12,22.33,AAPL
2003-11-13,22.42,AAPL
2003-11-14,21.46,AAPL
2003-11-17,21.13,AAPL
2003-11-18,20.41,AAPL
2003-11-19,20.4199,AAPL
2003-11-20,20.375,AAPL
2003-11-21,20.28,AAPL
2003-11-24,21.15,AAPL
2003-11-25,20.68,AAPL
2003-11-26,20.72,AAPL
2003-11-28,20.91,AAPL
2003-12-01,21.71,AAPL
2003-12-02,21.54,AAPL
2003-12-03,21.03,AAPL
2003-12-04,21.15,AAPL
2003-12-05,20.85,AAPL
2003-12-08,21.05,AAPL
2003-12-09,20.45,AAPL
2003-12-10,20.38,AAPL
2003-12-11,21.21,AAPL
2003-12-12,20.89,AAPL
2003-12-15,20.17,AAPL
2003-12-16,20.12,AAPL
2003-12-17,19.88,AAPL
2003-12-18,20.04,AAPL
2003-12-19,19.7,AAPL
2003-12-22,19.85,AAPL
2003-12-23,19.81,AAPL
2003-12-24,20.41,AAPL
2003-12-26,20.78,AAPL
2003-12-29,21.15,AAPL
2003-12-30,21.28,AAPL
2003-12-31,21.37,AAPL
2004-01-02,21.28,AAPL
2004-01-05,22.17,AAPL
2004-01-06,22.09,AAPL
2004-01-07,22.59,AAPL
2004-01-08,23.36,AAPL
2004-01-09,23.0,AAPL
2004-01-12,23.73,AAPL
2004-01-13,24.12,AAPL
2004-01-14,24.2,AAPL
2004-01-15,22.85,AAPL
2004-01-16,22.72,AAPL
2004-01-20,22.73,AAPL
2004-01-21,22.61,AAPL
2004-01-22,22.18,AAPL
2004-01-23,22.56,AAPL
2004-01-26,23.01,AAPL
2004-01-27,23.07,AAPL
2004-01-28,22.52,AAPL
2004-01-29,22.68,AAPL
2004-01-30,22.56,AAPL
2004-02-02,22.32,AAPL
2004-02-03,22.26,AAPL
2004-02-04,21.79,AAPL
2004-02-05,22.42,AAPL
2004-02-06,22.71,AAPL
2004-02-09,22.667,AAPL
2004-02-10,22.98,AAPL
2004-02-11,23.8,AAPL
2004-02-12,23.73,AAPL
2004-02-13,23.0,AAPL
2004-02-17,23.16,AAPL
2004-02-18,23.26,AAPL
2004-02-19,22.47,AAPL
2004-02-20,22.4,AAPL
2004-02-23,22.19,AAPL
2004-02-24,22.36,AAPL
2004-02-25,22.81,AAPL
2004-02-26,23.04,AAPL
2004-02-27,23.92,AAPL
2004-03-01,24.02,AAPL
2004-03-02,23.81,AAPL
2004-03-03,23.92,AAPL
2004-03-04,25.16,AAPL
2004-03-05,26.74,AAPL
2004-03-08,26.0,AAPL
2004-03-09,27.1,AAPL
2004-03-10,27.68,AAPL
2004-03-11,27.15,AAPL
2004-03-12,27.56,AAPL
2004-03-15,26.45,AAPL
2004-03-16,25.82,AAPL
2004-03-17,26.19,AAPL
2004-03-18,25.67,AAPL
2004-03-19,25.86,AAPL
2004-03-22,25.86,AAPL
2004-03-23,25.29,AAPL
2004-03-24,25.5,AAPL
2004-03-25,26.87,AAPL
2004-03-26,27.04,AAPL
2004-03-29,27.91,AAPL
2004-03-30,27.92,AAPL
2004-03-31,27.04,AAPL
2004-04-01,27.11,AAPL
2004-04-02,27.5,AAPL
2004-04-05,28.32,AAPL
2004-04-06,27.83,AAPL
2004-04-07,27.31,AAPL
2004-04-08,27.53,AAPL
2004-04-12,28.04,AAPL
2004-04-13,26.93,AAPL
2004-04-14,26.64,AAPL
2004-04-15,29.3,AAPL
2004-04-16,29.18,AAPL
2004-04-19,28.35,AAPL
2004-04-20,27.73,AAPL
2004-04-21,27.73,AAPL
2004-04-22,27.78,AAPL
2004-04-23,27.7,AAPL
2004-04-26,27.13,AAPL
2004-04-27,26.94,AAPL
2004-04-28,26.45,AAPL
2004-04-29,26.77,AAPL
2004-04-30,25.78,AAPL
2004-05-03,26.07,AAPL
2004-05-04,26.14,AAPL
2004-05-05,26.65,AAPL
2004-05-06,26.58,AAPL
2004-05-07,26.67,AAPL
2004-05-10,26.28,AAPL
2004-05-11,27.14,AAPL
2004-05-12,27.3,AAPL
2004-05-13,27.19,AAPL
2004-05-14,27.06,AAPL
2004-05-17,26.64,AAPL
2004-05-18,27.06,AAPL
2004-05-19,26.47,AAPL
2004-05-20,26.71,AAPL
2004-05-21,27.11,AAPL
2004-05-24,27.34,AAPL
2004-05-25,28.41,AAPL
2004-05-26,28.51,AAPL
2004-05-27,28.17,AAPL
2004-05-28,28.06,AAPL
2004-06-01,28.06,AAPL
2004-06-02,28.92,AAPL
2004-06-03,28.4,AAPL
2004-06-04,28.78,AAPL
2004-06-07,29.81,AAPL
2004-06-08,30.35,AAPL
2004-06-09,30.2,AAPL
2004-06-10,30.74,AAPL
2004-06-14,30.12,AAPL
2004-06-15,30.69,AAPL
2004-06-16,32.74,AAPL
2004-06-17,32.81,AAPL
2004-06-18,32.91,AAPL
2004-06-21,32.33,AAPL
2004-06-22,33.0,AAPL
2004-06-23,33.7,AAPL
2004-06-24,33.18,AAPL
2004-06-25,33.7,AAPL
2004-06-28,32.49,AAPL
2004-06-29,32.5,AAPL
2004-06-30,32.54,AAPL
2004-07-01,32.3,AAPL
2004-07-02,31.08,AAPL
2004-07-06,30.95,AAPL
2004-07-07,30.39,AAPL
2004-07-08,30.14,AAPL
2004-07-09,30.03,AAPL
2004-07-12,29.14,AAPL
2004-07-13,29.22,AAPL
2004-07-14,29.58,AAPL
2004-07-15,32.93,AAPL
2004-07-16,32.2,AAPL
2004-07-19,31.97,AAPL
2004-07-20,32.2,AAPL
2004-07-21,31.62,AAPL
2004-07-22,31.68,AAPL
2004-07-23,30.7,AAPL
2004-07-26,31.26,AAPL
2004-07-27,32.43,AAPL
2004-07-28,32.27,AAPL
2004-07-29,32.64,AAPL
2004-07-30,32.34,AAPL
2004-08-02,31.58,AAPL
2004-08-03,31.29,AAPL
2004-08-04,31.79,AAPL
2004-08-05,31.39,AAPL
2004-08-06,29.78,AAPL
2004-08-09,30.3,AAPL
2004-08-10,31.52,AAPL
2004-08-11,31.01,AAPL
2004-08-12,30.37,AAPL
2004-08-13,30.84,AAPL
2004-08-16,30.78,AAPL
2004-08-17,30.87,AAPL
2004-08-18,31.74,AAPL
2004-08-19,30.71,AAPL
2004-08-20,30.8,AAPL
2004-08-23,31.08,AAPL
2004-08-24,31.95,AAPL
2004-08-25,33.05,AAPL
2004-08-26,34.66,AAPL
2004-08-27,34.35,AAPL
2004-08-30,34.12,AAPL
2004-08-31,34.49,AAPL
2004-09-01,35.86,AAPL
2004-09-02,35.66,AAPL
2004-09-03,35.23,AAPL
2004-09-07,35.76,AAPL
2004-09-08,36.35,AAPL
2004-09-09,35.7,AAPL
2004-09-10,35.87,AAPL
2004-09-13,35.59,AAPL
2004-09-14,35.49,AAPL
2004-09-15,35.2,AAPL
2004-09-16,36.35,AAPL
2004-09-17,37.14,AAPL
2004-09-20,37.71,AAPL
2004-09-21,38.01,AAPL
2004-09-22,36.92,AAPL
2004-09-23,37.27,AAPL
2004-09-24,37.29,AAPL
2004-09-27,37.53,AAPL
2004-09-28,38.04,AAPL
2004-09-29,38.68,AAPL
2004-09-30,38.75,AAPL
2004-10-01,38.67,AAPL
2004-10-04,38.79,AAPL
2004-10-05,39.37,AAPL
2004-10-06,40.64,AAPL
2004-10-07,39.62,AAPL
2004-10-08,39.06,AAPL
2004-10-11,38.59,AAPL
2004-10-12,38.29,AAPL
2004-10-13,39.75,AAPL
2004-10-14,44.98,AAPL
2004-10-15,45.5,AAPL
2004-10-18,47.75,AAPL
2004-10-19,47.42,AAPL
2004-10-20,47.47,AAPL
2004-10-21,47.94,AAPL
2004-10-22,47.41,AAPL
2004-10-25,47.55,AAPL
2004-10-26,47.97,AAPL
2004-10-27,50.3,AAPL
2004-10-28,52.19,AAPL
2004-10-29,52.4,AAPL
2004-11-01,52.45,AAPL
2004-11-02,53.5,AAPL
2004-11-03,55.31,AAPL
2004-11-04,54.45,AAPL
2004-11-05,54.72,AAPL
2004-11-08,54.38,AAPL
2004-11-09,54.05,AAPL
2004-11-10,54.75,AAPL
2004-11-11,55.3,AAPL
2004-11-12,55.5,AAPL
2004-11-15,55.24,AAPL
2004-11-16,54.935,AAPL
2004-11-17,54.9,AAPL
2004-11-18,55.39,AAPL
2004-11-19,55.17,AAPL
2004-11-22,61.35,AAPL
2004-11-23,61.27,AAPL
2004-11-24,64.05,AAPL
2004-11-26,64.55,AAPL
2004-11-29,68.44,AAPL
2004-11-30,67.05,AAPL
2004-12-01,67.79,AAPL
2004-12-02,65.21,AAPL
2004-12-03,62.68,AAPL
2004-12-06,65.78,AAPL
2004-12-07,62.89,AAPL
2004-12-08,63.28,AAPL
2004-12-09,63.99,AAPL
2004-12-10,65.15,AAPL
2004-12-13,64.91,AAPL
2004-12-14,65.29,AAPL
2004-12-15,65.26,AAPL
2004-12-16,66.596,AAPL
2004-12-17,64.99,AAPL
2004-12-20,62.72,AAPL
2004-12-21,63.69,AAPL
2004-12-22,63.75,AAPL
2004-12-23,64.01,AAPL
2004-12-27,63.16,AAPL
2004-12-28,64.18,AAPL
2004-12-29,64.44,AAPL
2004-12-30,64.8,AAPL
2004-12-31,64.4,AAPL
2005-01-03,63.29,AAPL
2005-01-04,63.94,AAPL
2005-01-05,64.5,AAPL
2005-01-06,64.55,AAPL
2005-01-07,69.25,AAPL
2005-01-10,68.96,AAPL
2005-01-11,64.56,AAPL
2005-01-12,65.46,AAPL
2005-01-13,69.8,AAPL
2005-01-14,70.2,AAPL
2005-01-18,70.65,AAPL
2005-01-19,69.88,AAPL
2005-01-20,70.46,AAPL
2005-01-21,70.49,AAPL
2005-01-24,70.76,AAPL
2005-01-25,72.05,AAPL
2005-01-26,72.25,AAPL
2005-01-27,72.64,AAPL
2005-01-28,73.98,AAPL
2005-01-31,76.9,AAPL
2005-02-01,77.53,AAPL
2005-02-02,79.63,AAPL
2005-02-03,77.81,AAPL
2005-02-04,78.84,AAPL
2005-02-07,78.94,AAPL
2005-02-08,80.9,AAPL
2005-02-09,78.74,AAPL
2005-02-10,78.36,AAPL
2005-02-11,81.21,AAPL
2005-02-14,84.63,AAPL
2005-02-15,88.41,AAPL
2005-02-16,90.13,AAPL
2005-02-17,87.81,AAPL
2005-02-18,86.81,AAPL
2005-02-22,85.29,AAPL
2005-02-23,88.23,AAPL
2005-02-24,88.93,AAPL
2005-02-25,88.99,AAPL
2005-02-28,44.86,AAPL
2005-03-01,44.5,AAPL
2005-03-02,44.121,AAPL
2005-03-03,41.79,AAPL
2005-03-04,42.81,AAPL
2005-03-07,42.75,AAPL
2005-03-08,40.53,AAPL
2005-03-09,39.35,AAPL
2005-03-10,39.83,AAPL
2005-03-11,40.27,AAPL
2005-03-14,40.32,AAPL
2005-03-15,40.96,AAPL
2005-03-16,41.18,AAPL
2005-03-17,42.25,AAPL
2005-03-18,42.96,AAPL
2005-03-21,43.7,AAPL
2005-03-22,42.83,AAPL
2005-03-23,42.55,AAPL
2005-03-24,42.5,AAPL
2005-03-28,42.53,AAPL
2005-03-29,41.75,AAPL
2005-03-30,42.8,AAPL
2005-03-31,41.67,AAPL
2005-04-01,40.89,AAPL
2005-04-04,41.09,AAPL
2005-04-05,41.89,AAPL
2005-04-06,42.33,AAPL
2005-04-07,43.56,AAPL
2005-04-08,43.74,AAPL
2005-04-11,41.92,AAPL
2005-04-12,42.66,AAPL
2005-04-13,41.04,AAPL
2005-04-14,37.26,AAPL
2005-04-15,35.35,AAPL
2005-04-18,35.62,AAPL
2005-04-19,37.09,AAPL
2005-04-20,35.51,AAPL
2005-04-21,37.14,AAPL
2005-04-22,35.5,AAPL
2005-04-25,36.98,AAPL
2005-04-26,36.19,AAPL
2005-04-27,35.95,AAPL
2005-04-28,35.54,AAPL
2005-04-29,36.06,AAPL
2005-05-02,36.43,AAPL
2005-05-03,36.21,AAPL
2005-05-04,37.15,AAPL
2005-05-05,36.68,AAPL
2005-05-06,37.24,AAPL
2005-05-09,36.97,AAPL
2005-05-10,36.42,AAPL
2005-05-11,35.61,AAPL
2005-05-12,34.13,AAPL
2005-05-13,34.77,AAPL
2005-05-16,35.55,AAPL
2005-05-17,35.36,AAPL
2005-05-18,35.84,AAPL
2005-05-19,37.55,AAPL
2005-05-20,37.55,AAPL
2005-05-23,39.76,AAPL
2005-05-24,39.7,AAPL
2005-05-25,39.78,AAPL
2005-05-26,40.74,AAPL
2005-05-27,40.56,AAPL
2005-05-31,39.7593,AAPL
2005-06-01,40.3,AAPL
2005-06-02,40.04,AAPL
2005-06-03,38.24,AAPL
2005-06-06,37.92,AAPL
2005-06-07,36.54,AAPL
2005-06-08,36.92,AAPL
2005-06-09,37.65,AAPL
2005-06-10,35.81,AAPL
2005-06-13,35.9,AAPL
2005-06-14,36.0,AAPL
2005-06-15,37.13,AAPL
2005-06-16,37.98,AAPL
2005-06-17,38.31,AAPL
2005-06-20,37.61,AAPL
2005-06-21,37.86,AAPL
2005-06-22,38.55,AAPL
2005-06-23,38.89,AAPL
2005-06-24,37.76,AAPL
2005-06-27,37.1,AAPL
2005-06-28,37.31,AAPL
2005-06-29,36.37,AAPL
2005-06-30,36.81,AAPL
2005-07-01,36.5,AAPL
2005-07-05,37.98,AAPL
2005-07-06,37.39,AAPL
2005-07-07,37.63,AAPL
2005-07-08,38.25,AAPL
2005-07-11,38.1,AAPL
2005-07-12,38.24,AAPL
2005-07-13,38.35,AAPL
2005-07-14,40.75,AAPL
2005-07-15,41.55,AAPL
2005-07-18,41.49,AAPL
2005-07-19,43.19,AAPL
2005-07-20,43.63,AAPL
2005-07-21,43.29,AAPL
2005-07-22,44.0,AAPL
2005-07-25,43.81,AAPL
2005-07-26,43.63,AAPL
2005-07-27,43.99,AAPL
2005-07-28,43.8,AAPL
2005-07-29,42.65,AAPL
2005-08-01,42.75,AAPL
2005-08-02,43.19,AAPL
2005-08-03,43.22,AAPL
2005-08-04,42.71,AAPL
2005-08-05,42.99,AAPL
2005-08-08,42.65,AAPL
2005-08-09,43.82,AAPL
2005-08-10,43.38,AAPL
2005-08-11,44.0,AAPL
2005-08-12,46.1,AAPL
2005-08-15,47.68,AAPL
2005-08-16,46.25,AAPL
2005-08-17,47.15,AAPL
2005-08-18,46.3,AAPL
2005-08-19,45.83,AAPL
2005-08-22,45.87,AAPL
2005-08-23,45.74,AAPL
2005-08-24,45.77,AAPL
2005-08-25,46.06,AAPL
2005-08-26,45.74,AAPL
2005-08-29,45.84,AAPL
2005-08-30,46.57,AAPL
2005-08-31,46.89,AAPL
2005-09-01,46.26,AAPL
2005-09-02,46.22,AAPL
2005-09-06,48.8,AAPL
2005-09-07,48.68,AAPL
2005-09-08,49.78,AAPL
2005-09-09,51.31,AAPL
2005-09-12,51.4,AAPL
2005-09-13,50.82,AAPL
2005-09-14,49.61,AAPL
2005-09-15,49.87,AAPL
2005-09-16,51.21,AAPL
2005-09-19,52.64,AAPL
2005-09-20,53.19,AAPL
2005-09-21,52.11,AAPL
2005-09-22,51.9,AAPL
2005-09-23,53.2,AAPL
2005-09-26,53.84,AAPL
2005-09-27,53.44,AAPL
2005-09-28,51.08,AAPL
2005-09-29,52.34,AAPL
2005-09-30,53.61,AAPL
2005-10-03,54.44,AAPL
2005-10-04,53.75,AAPL
2005-10-05,52.7801,AAPL
2005-10-06,51.7,AAPL
2005-10-07,51.3,AAPL
2005-10-10,50.37,AAPL
2005-10-11,51.59,AAPL
2005-10-12,49.25,AAPL
2005-10-13,53.74,AAPL
2005-10-14,54.0,AAPL
2005-10-17,53.44,AAPL
2005-10-18,52.21,AAPL
2005-10-19,54.94,AAPL
2005-10-20,56.14,AAPL
2005-10-21,55.66,AAPL
2005-10-24,56.79,AAPL
2005-10-25,56.1,AAPL
2005-10-26,57.03,AAPL
2005-10-27,55.41,AAPL
2005-10-28,54.47,AAPL
2005-10-31,57.59,AAPL
2005-11-01,57.5,AAPL
2005-11-02,59.95,AAPL
2005-11-03,61.8499,AAPL
2005-11-04,61.15,AAPL
2005-11-07,60.23,AAPL
2005-11-08,59.9,AAPL
2005-11-09,60.11,AAPL
2005-11-10,61.18,AAPL
2005-11-11,61.54,AAPL
2005-11-14,61.45,AAPL
2005-11-15,62.28,AAPL
2005-11-16,64.95,AAPL
2005-11-17,64.52,AAPL
2005-11-18,64.56,AAPL
2005-11-21,64.96,AAPL
2005-11-22,66.52,AAPL
2005-11-23,67.11,AAPL
2005-11-25,69.34,AAPL
2005-11-28,69.66,AAPL
2005-11-29,68.1,AAPL
2005-11-30,67.82,AAPL
2005-12-01,71.6001,AAPL
2005-12-02,72.63,AAPL
2005-12-05,71.82,AAPL
2005-12-06,74.05,AAPL
2005-12-07,73.95,AAPL
2005-12-08,74.08,AAPL
2005-12-09,74.3305,AAPL
2005-12-12,74.91,AAPL
2005-12-13,74.98,AAPL
2005-12-14,72.01,AAPL
2005-12-15,72.18,AAPL
2005-12-16,71.11,AAPL
2005-12-19,71.38,AAPL
2005-12-20,72.11,AAPL
2005-12-21,73.5,AAPL
2005-12-22,74.02,AAPL
2005-12-23,73.35,AAPL
2005-12-27,74.23,AAPL
2005-12-28,73.57,AAPL
2005-12-29,71.45,AAPL
2005-12-30,71.89,AAPL
2006-01-03,74.75,AAPL
2006-01-04,74.97,AAPL
2006-01-05,74.38,AAPL
2006-01-06,76.3,AAPL
2006-01-09,76.05,AAPL
2006-01-10,80.86,AAPL
2006-01-11,83.9,AAPL
2006-01-12,84.291,AAPL
2006-01-13,85.5899,AAPL
2006-01-17,84.7101,AAPL
2006-01-18,82.4901,AAPL
2006-01-19,79.035,AAPL
2006-01-20,76.089,AAPL
2006-01-23,77.67,AAPL
2006-01-24,76.04,AAPL
2006-01-25,74.2,AAPL
2006-01-26,72.33,AAPL
2006-01-27,72.03,AAPL
2006-01-30,75.0,AAPL
2006-01-31,75.51,AAPL
2006-02-01,75.42,AAPL
2006-02-02,72.1,AAPL
2006-02-03,71.847,AAPL
2006-02-06,67.3,AAPL
2006-02-07,67.6,AAPL
2006-02-08,68.81,AAPL
2006-02-09,64.95,AAPL
2006-02-10,67.31,AAPL
2006-02-13,64.71,AAPL
2006-02-14,67.645,AAPL
2006-02-15,69.22,AAPL
2006-02-16,70.57,AAPL
2006-02-17,70.29,AAPL
2006-02-21,69.08,AAPL
2006-02-22,71.32,AAPL
2006-02-23,71.75,AAPL
2006-02-24,71.46,AAPL
2006-02-27,70.99,AAPL
2006-02-28,68.49,AAPL
2006-03-01,69.1,AAPL
2006-03-02,69.61,AAPL
2006-03-03,67.72,AAPL
2006-03-06,65.48,AAPL
2006-03-07,66.31,AAPL
2006-03-08,65.66,AAPL
2006-03-09,63.93,AAPL
2006-03-10,63.19,AAPL
2006-03-13,65.68,AAPL
2006-03-14,67.32,AAPL
2006-03-15,66.23,AAPL
2006-03-16,64.31,AAPL
2006-03-17,64.66,AAPL
2006-03-20,63.99,AAPL
2006-03-21,61.81,AAPL
2006-03-22,61.67,AAPL
2006-03-23,60.16,AAPL
2006-03-24,59.96,AAPL
2006-03-27,59.51,AAPL
2006-03-28,58.71,AAPL
2006-03-29,62.33,AAPL
2006-03-30,62.75,AAPL
2006-03-31,62.72,AAPL
2006-04-03,62.65,AAPL
2006-04-04,61.17,AAPL
2006-04-05,67.21,AAPL
2006-04-06,71.24,AAPL
2006-04-07,69.79,AAPL
2006-04-10,68.67,AAPL
2006-04-11,67.99,AAPL
2006-04-12,66.71,AAPL
2006-04-13,66.469,AAPL
2006-04-17,64.811,AAPL
2006-04-18,66.22,AAPL
2006-04-19,65.65,AAPL
2006-04-20,67.63,AAPL
2006-04-21,67.04,AAPL
2006-04-24,65.75,AAPL
2006-04-25,66.17,AAPL
2006-04-26,68.15,AAPL
2006-04-27,69.36,AAPL
2006-04-28,70.39,AAPL
2006-05-01,69.6,AAPL
2006-05-02,71.62,AAPL
2006-05-03,71.14,AAPL
2006-05-04,71.13,AAPL
2006-05-05,71.89,AAPL
2006-05-08,71.89,AAPL
2006-05-09,71.03,AAPL
2006-05-10,70.6,AAPL
2006-05-11,68.15,AAPL
2006-05-12,67.7,AAPL
2006-05-15,67.79,AAPL
2006-05-16,64.98,AAPL
2006-05-17,65.26,AAPL
2006-05-18,63.18,AAPL
2006-05-19,64.51,AAPL
2006-05-22,63.38,AAPL
2006-05-23,63.15,AAPL
2006-05-24,63.34,AAPL
2006-05-25,64.33,AAPL
2006-05-26,63.549,AAPL
2006-05-30,61.22,AAPL
2006-05-31,59.77,AAPL
2006-06-01,62.17,AAPL
2006-06-02,61.66,AAPL
2006-06-05,60.0,AAPL
2006-06-06,59.723,AAPL
2006-06-07,58.565,AAPL
2006-06-08,60.76,AAPL
2006-06-09,59.52,AAPL
2006-06-12,57.0,AAPL
2006-06-13,58.33,AAPL
2006-06-14,57.61,AAPL
2006-06-15,59.38,AAPL
2006-06-16,57.56,AAPL
2006-06-19,57.2,AAPL
2006-06-20,57.47,AAPL
2006-06-21,57.86,AAPL
2006-06-22,59.58,AAPL
2006-06-23,58.83,AAPL
2006-06-26,58.99,AAPL
2006-06-27,57.43,AAPL
2006-06-28,56.02,AAPL
2006-06-29,58.97,AAPL
2006-06-30,57.27,AAPL
2006-07-03,57.95,AAPL
2006-07-05,57.0015,AAPL
2006-07-06,55.77,AAPL
2006-07-07,55.4,AAPL
2006-07-10,55.0,AAPL
2006-07-11,55.65,AAPL
2006-07-12,52.96,AAPL
2006-07-13,52.25,AAPL
2006-07-14,50.67,AAPL
2006-07-17,52.37,AAPL
2006-07-18,52.9,AAPL
2006-07-19,54.1,AAPL
2006-07-20,60.5,AAPL
2006-07-21,60.72,AAPL
2006-07-24,61.42,AAPL
2006-07-25,61.928,AAPL
2006-07-26,63.87,AAPL
2006-07-27,63.4,AAPL
2006-07-28,65.59,AAPL
2006-07-31,67.96,AAPL
2006-08-01,67.18,AAPL
2006-08-02,68.16,AAPL
2006-08-03,69.59,AAPL
2006-08-04,68.3,AAPL
2006-08-07,67.21,AAPL
2006-08-08,64.78,AAPL
2006-08-09,63.59,AAPL
2006-08-10,64.07,AAPL
2006-08-11,63.65,AAPL
2006-08-14,63.94,AAPL
2006-08-15,66.45,AAPL
2006-08-16,67.98,AAPL
2006-08-17,67.59,AAPL
2006-08-18,67.91,AAPL
2006-08-21,66.56,AAPL
2006-08-22,67.62,AAPL
2006-08-23,67.31,AAPL
2006-08-24,67.81,AAPL
2006-08-25,68.75,AAPL
2006-08-28,66.98,AAPL
2006-08-29,66.48,AAPL
2006-08-30,66.96,AAPL
2006-08-31,67.85,AAPL
2006-09-01,68.38,AAPL
2006-09-05,71.48,AAPL
2006-09-06,70.03,AAPL
2006-09-07,72.8,AAPL
2006-09-08,72.52,AAPL
2006-09-11,72.5,AAPL
2006-09-12,72.63,AAPL
2006-09-13,74.2,AAPL
2006-09-14,74.17,AAPL
2006-09-15,74.1,AAPL
2006-09-18,73.89,AAPL
2006-09-19,73.77,AAPL
2006-09-20,75.26,AAPL
2006-09-21,74.65,AAPL
2006-09-22,73.0,AAPL
2006-09-25,75.75,AAPL
2006-09-26,77.61,AAPL
2006-09-27,76.41,AAPL
2006-09-28,77.01,AAPL
2006-09-29,76.98,AAPL
2006-10-02,74.86,AAPL
2006-10-03,74.07,AAPL
2006-10-04,75.38,AAPL
2006-10-05,74.83,AAPL
2006-10-06,74.22,AAPL
2006-10-09,74.63,AAPL
2006-10-10,73.81,AAPL
